timestamp,machine_id,temperature,vibration,pressure,operating_hours,failure
2025-09-23 01:58:08.133295,CONV-001,78.78,4.09,107.87,1287.0,0
2025-09-23 02:28:08.133295,CNC-002,92.79,6.27,106.91,1287.5,1
2025-09-23 02:28:08.133295,CNC-001,73.74,4.83,98.14,1287.5,0
2025-09-23 02:28:08.133295,PUMP-001,90.9,6.79,109.77,1287.5,0
2025-09-23 02:28:08.133295,CONV-001,80.34,4.73,98.83,1287.5,0
2025-09-23 02:58:08.133295,CNC-001,72.36,4.35,97.52,1288.0,0
2025-09-23 02:58:08.133295,PUMP-001,90.06,6.13,107.59,1288.0,0
2025-09-23 02:58:08.133295,CNC-002,94.74,6.0,107.4,1288.0,1
2025-09-23 02:58:08.133295,CONV-001,76.11,4.5,106.99,1288.0,0
2025-09-23 03:28:08.133295,CONV-001,77.14,4.58,100.25,1288.5,0
2025-09-23 03:28:08.133295,PUMP-001,90.9,6.07,110.03,1288.5,0
2025-09-23 03:28:08.133295,CNC-001,69.58,5.15,98.47,1288.5,0
2025-09-23 03:28:08.133295,CNC-002,93.2,6.11,108.55,1288.5,1
2025-09-23 03:58:08.133295,PUMP-001,92.04,6.33,104.47,1289.0,0
2025-09-23 03:58:08.133295,CNC-002,94.65,6.28,104.25,1289.0,1
2025-09-23 03:58:08.133295,CONV-001,80.89,4.2,102.7,1289.0,0
2025-09-23 03:58:08.133295,CNC-001,73.11,4.5,98.78,1289.0,0
2025-09-23 04:28:08.133295,CNC-002,95.25,5.45,104.49,1289.5,1
2025-09-23 04:28:08.133295,CONV-001,79.77,4.32,101.13,1289.5,0
2025-09-23 04:28:08.133295,PUMP-001,86.16,6.47,107.7,1289.5,0
2025-09-23 04:28:08.133295,CNC-001,72.17,4.11,98.18,1289.5,0
2025-09-23 04:58:08.133295,CNC-002,91.85,5.6,106.96,1290.0,1
2025-09-23 04:58:08.133295,CNC-001,72.98,4.03,100.37,1290.0,0
2025-09-23 04:58:08.133295,CONV-001,75.15,4.05,97.92,1290.0,0
2025-09-23 04:58:08.133295,PUMP-001,89.13,5.84,109.63,1290.0,0
2025-09-23 05:28:08.133295,CNC-002,93.39,5.71,107.25,1290.5,1
2025-09-23 05:28:08.133295,CNC-001,72.57,4.47,100.01,1290.5,0
2025-09-23 05:28:08.133295,PUMP-001,92.17,6.1,109.46,1290.5,0
2025-09-23 05:28:08.133295,CONV-001,79.9,3.97,99.19,1290.5,0
2025-09-23 05:58:08.133295,CNC-001,71.79,4.32,97.98,1291.0,0
2025-09-23 05:58:08.133295,CNC-002,93.38,5.32,106.12,1291.0,1
2025-09-23 05:58:08.133295,PUMP-001,90.67,6.53,105.21,1291.0,0
2025-09-23 05:58:08.133295,CONV-001,73.81,4.19,100.28,1291.0,0
2025-09-23 06:28:08.133295,CNC-002,92.25,5.61,101.74,1291.5,1
2025-09-23 06:28:08.133295,PUMP-001,88.8,6.39,111.64,1291.5,0
2025-09-23 06:28:08.133295,CONV-001,76.62,4.83,103.66,1291.5,0
2025-09-23 06:28:08.133295,CNC-001,70.07,4.22,95.63,1291.5,0
2025-09-23 06:58:08.133295,CONV-001,77.52,4.6,95.41,1292.0,0
2025-09-23 06:58:08.133295,PUMP-001,86.93,5.78,106.23,1292.0,0
2025-09-23 06:58:08.133295,CNC-002,89.93,5.8,102.8,1292.0,1
2025-09-23 06:58:08.133295,CNC-001,69.39,4.87,90.74,1292.0,0
2025-09-23 07:28:08.133295,PUMP-001,86.94,5.87,107.65,1292.5,0
2025-09-23 07:28:08.133295,CNC-002,92.22,5.96,105.9,1292.5,1
2025-09-23 07:28:08.133295,CNC-001,68.49,4.54,96.8,1292.5,0
2025-09-23 07:28:08.133295,CONV-001,76.02,4.74,106.02,1292.5,0
2025-09-23 07:58:08.133295,CNC-002,93.44,6.0,105.34,1293.0,1
2025-09-23 07:58:08.133295,CNC-001,68.82,4.3,98.77,1293.0,0
2025-09-23 07:58:08.133295,CONV-001,78.15,4.17,102.17,1293.0,0
2025-09-23 07:58:08.133295,PUMP-001,86.3,6.4,104.92,1293.0,0
2025-09-23 08:28:08.133295,CNC-002,92.29,6.53,110.01,1293.5,1
2025-09-23 08:28:08.133295,PUMP-001,90.0,5.95,111.61,1293.5,0
2025-09-23 08:28:08.133295,CONV-001,77.82,5.11,98.96,1293.5,0
2025-09-23 08:28:08.133295,CNC-001,74.6,5.27,90.89,1293.5,0
2025-09-23 08:58:08.133295,PUMP-001,88.43,6.41,109.64,1294.0,0
2025-09-23 08:58:08.133295,CNC-001,75.85,4.81,98.43,1294.0,0
2025-09-23 08:58:08.133295,CONV-001,77.28,5.01,101.47,1294.0,0
2025-09-23 08:58:08.133295,CNC-002,93.91,5.91,108.18,1294.0,1
2025-09-23 09:28:08.133295,CNC-002,90.76,6.24,110.12,1294.5,1
2025-09-23 09:28:08.133295,CONV-001,80.66,4.89,97.63,1294.5,0
2025-09-23 09:28:08.133295,PUMP-001,85.01,5.85,106.13,1294.5,0
2025-09-23 09:28:08.133295,CNC-001,73.86,4.34,96.78,1294.5,0
2025-09-23 09:58:08.133295,CNC-001,75.72,4.58,98.25,1295.0,0
2025-09-23 09:58:08.133295,CNC-002,93.47,6.17,105.64,1295.0,1
2025-09-23 09:58:08.133295,CONV-001,79.14,4.37,94.94,1295.0,0
2025-09-23 09:58:08.133295,PUMP-001,94.47,6.1,105.46,1295.0,0
2025-09-23 10:28:08.133295,CNC-001,71.87,4.3,92.0,1295.5,0
2025-09-23 10:28:08.133295,CNC-002,96.17,6.1,104.02,1295.5,1
2025-09-23 10:28:08.133295,CONV-001,78.63,4.37,102.34,1295.5,0
2025-09-23 10:28:08.133295,PUMP-001,89.03,5.96,104.77,1295.5,0
2025-09-23 10:58:08.133295,PUMP-001,89.03,5.94,104.23,1296.0,0
2025-09-23 10:58:08.133295,CNC-002,90.9,6.06,104.54,1296.0,1
2025-09-23 10:58:08.133295,CONV-001,80.94,4.33,96.88,1296.0,0
2025-09-23 10:58:08.133295,CNC-001,72.97,4.64,94.83,1296.0,0
2025-09-23 11:28:08.133295,PUMP-001,89.47,6.41,102.72,1296.5,0
2025-09-23 11:28:08.133295,CNC-002,89.73,5.7,102.67,1296.5,1
2025-09-23 11:28:08.133295,CONV-001,78.4,4.61,101.5,1296.5,0
2025-09-23 11:28:08.133295,CNC-001,78.79,4.36,94.38,1296.5,0
2025-09-23 11:58:08.133295,CONV-001,82.48,4.84,99.61,1297.0,0
2025-09-23 11:58:08.133295,CNC-002,92.48,5.97,103.84,1297.0,1
2025-09-23 11:58:08.133295,PUMP-001,88.81,5.94,105.79,1297.0,0
2025-09-23 11:58:08.133295,CNC-001,73.64,4.08,93.72,1297.0,0
2025-09-23 12:28:08.133295,CONV-001,82.98,4.72,102.3,1297.5,0
2025-09-23 12:28:08.133295,CNC-001,75.54,4.27,91.2,1297.5,0
2025-09-23 12:28:08.133295,PUMP-001,88.46,6.69,107.24,1297.5,0
2025-09-23 12:28:08.133295,CNC-002,93.43,6.63,102.56,1297.5,1
2025-09-23 12:58:08.133295,CNC-001,71.31,4.07,93.49,1298.0,0
2025-09-23 12:58:08.133295,PUMP-001,91.82,6.11,109.41,1298.0,0
2025-09-23 12:58:08.133295,CONV-001,82.17,4.57,99.63,1298.0,0
2025-09-23 12:58:08.133295,CNC-002,91.71,6.39,107.98,1298.0,1
2025-09-23 13:28:08.133295,PUMP-001,87.49,5.85,102.46,1298.5,0
2025-09-23 13:28:08.133295,CONV-001,78.73,4.39,97.27,1298.5,0
2025-09-23 13:28:08.133295,CNC-001,75.43,3.77,92.01,1298.5,0
2025-09-23 13:28:08.133295,CNC-002,91.19,6.26,97.76,1298.5,1
2025-09-23 13:58:08.133295,CONV-001,75.59,4.71,102.03,1299.0,0
2025-09-23 13:58:08.133295,PUMP-001,89.34,6.46,111.22,1299.0,0
2025-09-23 13:58:08.133295,CNC-001,73.22,3.6,90.16,1299.0,0
2025-09-23 13:58:08.133295,CNC-002,99.01,6.4,104.62,1299.0,1
2025-09-23 14:28:08.133295,CONV-001,76.87,4.36,96.35,1299.5,0
2025-09-23 14:28:08.133295,PUMP-001,91.52,5.93,107.7,1299.5,0
2025-09-23 14:28:08.133295,CNC-001,71.47,3.88,92.94,1299.5,0
2025-09-23 14:28:08.133295,CNC-002,94.91,5.97,100.76,1299.5,1
2025-09-23 14:58:08.133295,PUMP-001,92.51,6.29,103.66,1300.0,0
2025-09-23 14:58:08.133295,CNC-002,95.52,6.22,100.28,1300.0,1
2025-09-23 14:58:08.133295,CNC-001,72.42,3.92,93.35,1300.0,0
2025-09-23 14:58:08.133295,CONV-001,78.95,4.49,96.89,1300.0,0
2025-09-23 15:28:08.133295,CNC-001,76.12,4.55,86.01,1300.5,0
2025-09-23 15:28:08.133295,CONV-001,77.26,4.23,95.88,1300.5,0
2025-09-23 15:28:08.133295,CNC-002,93.02,5.42,102.05,1300.5,1
2025-09-23 15:28:08.133295,PUMP-001,89.27,5.71,103.05,1300.5,0
2025-09-23 15:58:08.133295,CNC-001,73.76,3.98,91.95,1301.0,0
2025-09-23 15:58:08.133295,CONV-001,78.46,3.63,97.58,1301.0,0
2025-09-23 15:58:08.133295,PUMP-001,87.85,5.87,103.44,1301.0,0
2025-09-23 15:58:08.133295,CNC-002,92.51,6.14,106.72,1301.0,1
2025-09-23 16:28:08.133295,CNC-002,90.89,5.98,104.3,1301.5,1
2025-09-23 16:28:08.133295,CNC-001,71.76,4.05,91.66,1301.5,0
2025-09-23 16:28:08.133295,CONV-001,81.18,4.46,94.22,1301.5,0
2025-09-23 16:28:08.133295,PUMP-001,87.69,6.67,104.14,1301.5,0
2025-09-23 16:58:08.133295,CONV-001,75.82,4.08,94.9,1302.0,0
2025-09-23 16:58:08.133295,CNC-002,89.5,6.02,96.97,1302.0,1
2025-09-23 16:58:08.133295,CNC-001,71.36,3.72,89.58,1302.0,0
2025-09-23 16:58:08.133295,PUMP-001,91.98,6.21,108.82,1302.0,0
2025-09-23 17:28:08.133295,CNC-002,91.97,5.44,96.43,1302.5,1
2025-09-23 17:28:08.133295,CNC-001,72.96,4.15,93.22,1302.5,0
2025-09-23 17:28:08.133295,PUMP-001,87.58,5.66,97.29,1302.5,0
2025-09-23 17:28:08.133295,CONV-001,79.03,3.98,98.56,1302.5,0
2025-09-23 17:58:08.133295,CNC-001,71.49,4.04,93.28,1303.0,0
2025-09-23 17:58:08.133295,CNC-002,95.21,5.41,99.71,1303.0,1
2025-09-23 17:58:08.133295,CONV-001,77.37,4.29,98.31,1303.0,0
2025-09-23 17:58:08.133295,PUMP-001,86.16,5.51,102.03,1303.0,0
2025-09-23 18:28:08.133295,CNC-002,93.01,5.9,97.76,1303.5,1
2025-09-23 18:28:08.133295,PUMP-001,89.23,6.75,103.75,1303.5,0
2025-09-23 18:28:08.133295,CNC-001,74.81,3.92,89.47,1303.5,0
2025-09-23 18:28:08.133295,CONV-001,78.64,4.68,100.19,1303.5,0
2025-09-23 18:58:08.133295,CNC-002,94.04,5.6,97.41,1304.0,1
2025-09-23 18:58:08.133295,PUMP-001,91.39,5.83,98.07,1304.0,0
2025-09-23 18:58:08.133295,CNC-001,72.87,3.57,89.31,1304.0,0
2025-09-23 18:58:08.133295,CONV-001,76.15,4.82,96.39,1304.0,0
2025-09-23 19:28:08.133295,CNC-001,70.0,3.7,86.83,1304.5,0
2025-09-23 19:28:08.133295,PUMP-001,86.08,4.89,99.24,1304.5,0
2025-09-23 19:28:08.133295,CONV-001,74.57,4.04,90.74,1304.5,0
2025-09-23 19:28:08.133295,CNC-002,91.15,5.88,98.82,1304.5,1
2025-09-23 19:58:08.133295,CNC-001,68.98,3.25,89.52,1305.0,0
2025-09-23 19:58:08.133295,PUMP-001,86.84,5.19,100.14,1305.0,0
2025-09-23 19:58:08.133295,CNC-002,87.95,5.03,100.41,1305.0,1
2025-09-23 19:58:08.133295,CONV-001,77.31,3.85,97.67,1305.0,0
2025-09-23 20:28:08.133295,PUMP-001,84.41,5.02,100.82,1305.5,0
2025-09-23 20:28:08.133295,CNC-001,68.44,3.4,86.1,1305.5,0
2025-09-23 20:28:08.133295,CONV-001,73.81,3.5,95.3,1305.5,0
2025-09-23 20:28:08.133295,CNC-002,89.27,4.92,92.71,1305.5,1
2025-09-23 20:58:08.133295,PUMP-001,87.78,5.66,98.43,1306.0,0
2025-09-23 20:58:08.133295,CNC-002,90.09,4.86,96.38,1306.0,1
2025-09-23 20:58:08.133295,CNC-001,68.53,3.34,88.94,1306.0,0
2025-09-23 20:58:08.133295,CONV-001,72.21,3.63,85.59,1306.0,0
2025-09-23 21:28:08.133295,CONV-001,77.03,3.62,92.24,1306.5,0
2025-09-23 21:28:08.133295,CNC-001,67.94,3.95,91.16,1306.5,0
2025-09-23 21:28:08.133295,PUMP-001,81.44,5.37,102.77,1306.5,0
2025-09-23 21:28:08.133295,CNC-002,92.68,4.99,100.56,1306.5,1
2025-09-23 21:58:08.133295,CNC-002,87.49,5.5,98.95,1307.0,1
2025-09-23 21:58:08.133295,CONV-001,74.47,3.93,89.16,1307.0,0
2025-09-23 21:58:08.133295,CNC-001,67.03,3.49,84.61,1307.0,0
2025-09-23 21:58:08.133295,PUMP-001,83.26,5.88,92.6,1307.0,0
2025-09-23 22:28:08.133295,CNC-002,90.63,5.06,98.96,1307.5,1
2025-09-23 22:28:08.133295,CNC-001,68.26,4.07,85.45,1307.5,0
2025-09-23 22:28:08.133295,CONV-001,71.61,4.1,91.2,1307.5,0
2025-09-23 22:28:08.133295,PUMP-001,86.8,5.6,103.01,1307.5,0
2025-09-23 22:58:08.133295,CNC-001,69.74,3.63,83.2,1308.0,0
2025-09-23 22:58:08.133295,CONV-001,75.29,3.63,94.56,1308.0,0
2025-09-23 22:58:08.133295,PUMP-001,87.06,5.26,98.95,1308.0,0
2025-09-23 22:58:08.133295,CNC-002,90.53,5.81,95.05,1308.0,1
2025-09-23 23:28:08.133295,CNC-002,92.5,4.98,96.03,1308.5,1
2025-09-23 23:28:08.133295,PUMP-001,84.91,4.76,97.57,1308.5,0
2025-09-23 23:28:08.133295,CONV-001,73.75,3.84,94.01,1308.5,0
2025-09-23 23:28:08.133295,CNC-001,67.43,3.11,83.37,1308.5,0
2025-09-23 23:58:08.133295,CNC-002,88.81,5.11,96.14,1309.0,1
2025-09-23 23:58:08.133295,CNC-001,63.57,3.64,92.04,1309.0,0
2025-09-23 23:58:08.133295,PUMP-001,87.41,5.68,96.7,1309.0,0
2025-09-23 23:58:08.133295,CONV-001,75.24,3.89,91.91,1309.0,0
2025-09-24 00:28:08.133295,CNC-002,93.13,5.41,100.19,1309.5,1
2025-09-24 00:28:08.133295,CNC-001,69.71,3.06,83.8,1309.5,0
2025-09-24 00:28:08.133295,CONV-001,72.06,3.3,88.27,1309.5,0
2025-09-24 00:28:08.133295,PUMP-001,89.55,5.33,99.46,1309.5,0
2025-09-24 00:58:08.133295,CNC-002,90.45,5.67,97.05,1310.0,1
2025-09-24 00:58:08.133295,CNC-001,68.65,3.19,88.18,1310.0,0
2025-09-24 00:58:08.133295,CONV-001,73.6,4.06,85.62,1310.0,0
2025-09-24 00:58:08.133295,PUMP-001,88.26,5.41,97.64,1310.0,0
2025-09-24 01:28:08.133295,CNC-001,71.35,3.17,87.65,1310.5,0
2025-09-24 01:28:08.133295,PUMP-001,90.06,4.9,97.93,1310.5,0
2025-09-24 01:28:08.133295,CONV-001,76.12,3.6,93.08,1310.5,0
2025-09-24 01:28:08.133295,CNC-002,89.03,5.61,100.72,1310.5,1
2025-09-24 01:58:08.133295,CNC-001,72.96,4.1,93.96,1311.0,0
2025-09-24 01:58:08.133295,CONV-001,78.5,3.86,94.25,1311.0,0
2025-09-24 01:58:08.133295,CNC-002,92.08,5.56,100.01,1311.0,1
2025-09-24 01:58:08.133295,PUMP-001,83.47,4.89,97.55,1311.0,0
2025-09-24 02:28:08.133295,PUMP-001,86.29,6.07,96.87,1311.5,0
2025-09-24 02:28:08.133295,CNC-001,68.28,4.39,84.21,1311.5,0
2025-09-24 02:28:08.133295,CONV-001,74.23,3.65,94.87,1311.5,0
2025-09-24 02:28:08.133295,CNC-002,90.47,5.12,97.18,1311.5,1
2025-09-24 02:58:08.133295,PUMP-001,89.82,5.48,93.95,1312.0,0
2025-09-24 02:58:08.133295,CNC-002,94.68,5.45,97.92,1312.0,1
2025-09-24 02:58:08.133295,CONV-001,79.99,4.09,85.94,1312.0,0
2025-09-24 02:58:08.133295,CNC-001,69.09,3.66,83.44,1312.0,0
2025-09-24 03:28:08.133295,CONV-001,73.85,3.76,92.61,1312.5,0
2025-09-24 03:28:08.133295,CNC-001,71.28,3.19,84.39,1312.5,0
2025-09-24 03:28:08.133295,CNC-002,91.6,5.47,94.39,1312.5,1
2025-09-24 03:28:08.133295,PUMP-001,84.25,5.08,98.48,1312.5,0
2025-09-24 03:58:08.133295,CONV-001,75.03,4.07,88.06,1313.0,0
2025-09-24 03:58:08.133295,CNC-002,92.78,5.67,91.42,1313.0,1
2025-09-24 03:58:08.133295,PUMP-001,91.19,5.24,99.97,1313.0,0
2025-09-24 03:58:08.133295,CNC-001,73.26,3.59,85.47,1313.0,0
2025-09-24 04:28:08.133295,CNC-002,88.92,4.91,100.33,1313.5,1
2025-09-24 04:28:08.133295,CONV-001,78.47,3.97,93.31,1313.5,0
2025-09-24 04:28:08.133295,CNC-001,71.85,3.98,80.03,1313.5,0
2025-09-24 04:28:08.133295,PUMP-001,87.87,5.22,98.49,1313.5,0
2025-09-24 04:58:08.133295,CONV-001,73.0,4.04,88.95,1314.0,0
2025-09-24 04:58:08.133295,PUMP-001,91.66,5.54,99.89,1314.0,0
2025-09-24 04:58:08.133295,CNC-001,72.29,3.57,85.46,1314.0,0
2025-09-24 04:58:08.133295,CNC-002,90.32,5.57,101.24,1314.0,1
2025-09-24 05:28:08.133295,CONV-001,76.98,3.84,88.9,1314.5,0
2025-09-24 05:28:08.133295,PUMP-001,89.34,5.69,94.98,1314.5,0
2025-09-24 05:28:08.133295,CNC-002,93.08,5.64,93.35,1314.5,1
2025-09-24 05:28:08.133295,CNC-001,73.47,3.32,81.9,1314.5,0
2025-09-24 05:58:08.133295,PUMP-001,89.96,5.19,98.48,1315.0,0
2025-09-24 05:58:08.133295,CNC-002,93.34,5.22,90.18,1315.0,1
2025-09-24 05:58:08.133295,CNC-001,67.72,3.55,88.92,1315.0,0
2025-09-24 05:58:08.133295,CONV-001,77.11,4.2,95.36,1315.0,0
2025-09-24 06:28:08.133295,CNC-001,71.59,3.34,83.47,1315.5,0
2025-09-24 06:28:08.133295,CNC-002,93.04,5.65,94.32,1315.5,1
2025-09-24 06:28:08.133295,PUMP-001,91.98,6.2,94.29,1315.5,0
2025-09-24 06:28:08.133295,CONV-001,76.44,4.36,94.99,1315.5,0
2025-09-24 06:58:08.133295,CNC-001,69.1,3.43,86.11,1316.0,0
2025-09-24 06:58:08.133295,CNC-002,91.72,5.52,93.76,1316.0,1
2025-09-24 06:58:08.133295,CONV-001,75.75,4.16,93.73,1316.0,0
2025-09-24 06:58:08.133295,PUMP-001,90.39,5.48,97.87,1316.0,0
2025-09-24 07:28:08.133295,PUMP-001,93.62,5.99,95.53,1316.5,0
2025-09-24 07:28:08.133295,CNC-001,69.97,4.14,84.76,1316.5,0
2025-09-24 07:28:08.133295,CNC-002,94.97,5.76,100.87,1316.5,1
2025-09-24 07:28:08.133295,CONV-001,77.54,4.08,92.9,1316.5,0
2025-09-24 07:58:08.133295,CNC-002,93.05,5.68,96.57,1317.0,1
2025-09-24 07:58:08.133295,CNC-001,72.75,3.75,87.33,1317.0,0
2025-09-24 07:58:08.133295,CONV-001,78.26,4.11,89.39,1317.0,0
2025-09-24 07:58:08.133295,PUMP-001,88.63,5.77,97.8,1317.0,0
2025-09-24 08:28:08.133295,PUMP-001,94.59,5.75,105.61,1317.5,0
2025-09-24 08:28:08.133295,CNC-001,78.4,4.37,88.76,1317.5,0
2025-09-24 08:28:08.133295,CONV-001,81.39,4.38,92.3,1317.5,0
2025-09-24 08:28:08.133295,CNC-002,97.29,5.5,99.45,1317.5,1
2025-09-24 08:58:08.133295,CNC-001,76.67,4.47,86.12,1318.0,0
2025-09-24 08:58:08.133295,CONV-001,82.67,4.43,90.83,1318.0,0
2025-09-24 08:58:08.133295,PUMP-001,98.8,6.38,97.09,1318.0,0
2025-09-24 08:58:08.133295,CNC-002,102.99,6.43,104.08,1318.0,1
2025-09-24 09:28:08.133295,PUMP-001,93.63,5.99,96.7,1318.5,0
2025-09-24 09:28:08.133295,CNC-001,77.36,4.25,85.84,1318.5,0
2025-09-24 09:28:08.133295,CONV-001,81.36,4.64,89.0,1318.5,0
2025-09-24 09:28:08.133295,CNC-002,100.4,6.12,100.11,1318.5,1
2025-09-24 09:58:08.133295,PUMP-001,93.89,6.43,100.29,1319.0,0
2025-09-24 09:58:08.133295,CNC-002,101.03,5.72,99.75,1319.0,1
2025-09-24 09:58:08.133295,CONV-001,85.06,5.06,97.52,1319.0,0
2025-09-24 09:58:08.133295,CNC-001,76.23,4.51,91.24,1319.0,0
2025-09-24 10:28:08.133295,PUMP-001,98.49,5.89,97.38,1319.5,0
2025-09-24 10:28:08.133295,CONV-001,82.98,4.56,92.05,1319.5,0
2025-09-24 10:28:08.133295,CNC-001,80.22,4.03,91.28,1319.5,0
2025-09-24 10:28:08.133295,CNC-002,98.98,6.69,99.65,1319.5,1
2025-09-24 10:58:08.133295,PUMP-001,91.73,6.42,104.95,1320.0,0
2025-09-24 10:58:08.133295,CNC-001,77.5,4.62,84.81,1320.0,0
2025-09-24 10:58:08.133295,CONV-001,81.96,4.97,88.16,1320.0,0
2025-09-24 10:58:08.133295,CNC-002,94.54,6.41,92.48,1320.0,1
2025-09-24 11:28:08.133295,PUMP-001,95.06,6.83,102.38,1320.5,0
2025-09-24 11:28:08.133295,CNC-002,102.29,6.09,95.42,1320.5,1
2025-09-24 11:28:08.133295,CNC-001,78.68,4.57,83.2,1320.5,0
2025-09-24 11:28:08.133295,CONV-001,83.15,4.62,92.74,1320.5,0
2025-09-24 11:58:08.133295,CNC-002,98.49,6.09,98.51,1321.0,1
2025-09-24 11:58:08.133295,CNC-001,79.88,4.91,87.27,1321.0,0
2025-09-24 11:58:08.133295,PUMP-001,98.02,6.63,105.86,1321.0,0
2025-09-24 11:58:08.133295,CONV-001,83.33,4.88,96.08,1321.0,0
2025-09-24 12:28:08.133295,CNC-001,81.64,4.49,90.49,1321.5,0
2025-09-24 12:28:08.133295,CONV-001,85.4,4.57,89.08,1321.5,0
2025-09-24 12:28:08.133295,PUMP-001,96.17,6.7,106.15,1321.5,0
2025-09-24 12:28:08.133295,CNC-002,98.59,6.3,94.52,1321.5,1
2025-09-24 12:58:08.133295,CONV-001,88.5,5.19,100.24,1322.0,0
2025-09-24 12:58:08.133295,PUMP-001,94.8,6.46,102.52,1322.0,0
2025-09-24 12:58:08.133295,CNC-002,100.09,6.85,97.98,1322.0,1
2025-09-24 12:58:08.133295,CNC-001,74.74,5.3,92.59,1322.0,0
2025-09-24 13:28:08.133295,CONV-001,86.2,5.36,89.41,1322.5,0
2025-09-24 13:28:08.133295,PUMP-001,95.4,6.29,107.07,1322.5,1
2025-09-24 13:28:08.133295,CNC-002,102.12,6.09,101.26,1322.5,1
2025-09-24 13:28:08.133295,CNC-001,78.86,4.02,89.14,1322.5,0
2025-09-24 13:58:08.133295,CNC-001,76.79,4.78,89.7,1323.0,0
2025-09-24 13:58:08.133295,CONV-001,82.91,4.78,95.36,1323.0,0
2025-09-24 13:58:08.133295,PUMP-001,95.76,6.49,101.83,1323.0,1
2025-09-24 13:58:08.133295,CNC-002,103.41,6.92,100.32,1323.0,1
2025-09-24 14:28:08.133295,PUMP-001,98.51,6.46,100.77,1323.5,1
2025-09-24 14:28:08.133295,CONV-001,84.48,5.31,97.98,1323.5,0
2025-09-24 14:28:08.133295,CNC-001,78.04,5.01,91.08,1323.5,0
2025-09-24 14:28:08.133295,CNC-002,102.75,6.15,98.78,1323.5,1
2025-09-24 14:58:08.133295,CNC-001,82.12,4.7,84.62,1324.0,0
2025-09-24 14:58:08.133295,CNC-002,100.07,6.66,98.57,1324.0,1
2025-09-24 14:58:08.133295,PUMP-001,95.9,6.49,103.7,1324.0,1
2025-09-24 14:58:08.133295,CONV-001,88.03,5.24,96.32,1324.0,0
2025-09-24 15:28:08.133295,CNC-001,82.35,4.65,84.91,1324.5,0
2025-09-24 15:28:08.133295,CNC-002,103.3,7.33,102.26,1324.5,1
2025-09-24 15:28:08.133295,PUMP-001,99.98,7.0,101.83,1324.5,1
2025-09-24 15:28:08.133295,CONV-001,89.64,5.6,94.9,1324.5,0
2025-09-24 15:58:08.133295,CNC-001,83.33,5.39,89.18,1325.0,0
2025-09-24 15:58:08.133295,PUMP-001,98.02,6.33,101.02,1325.0,1
2025-09-24 15:58:08.133295,CONV-001,84.85,5.46,101.5,1325.0,0
2025-09-24 15:58:08.133295,CNC-002,105.0,6.27,100.38,1325.0,1
2025-09-24 16:28:08.133295,CNC-002,102.86,6.67,106.42,1325.5,1
2025-09-24 16:28:08.133295,PUMP-001,99.0,7.07,96.54,1325.5,1
2025-09-24 16:28:08.133295,CONV-001,91.84,5.32,95.59,1325.5,0
2025-09-24 16:28:08.133295,CNC-001,85.17,4.81,88.4,1325.5,0
2025-09-24 16:58:08.133295,CNC-002,101.18,6.78,93.87,1326.0,1
2025-09-24 16:58:08.133295,CONV-001,84.8,5.13,93.64,1326.0,0
2025-09-24 16:58:08.133295,PUMP-001,98.21,6.09,97.79,1326.0,1
2025-09-24 16:58:08.133295,CNC-001,79.8,5.3,87.44,1326.0,0
2025-09-24 17:28:08.133295,CNC-002,103.75,6.86,101.27,1326.5,1
2025-09-24 17:28:08.133295,CONV-001,85.14,5.46,95.22,1326.5,0
2025-09-24 17:28:08.133295,CNC-001,82.74,4.66,88.66,1326.5,0
2025-09-24 17:28:08.133295,PUMP-001,101.75,6.41,103.19,1326.5,1
2025-09-24 17:58:08.133295,PUMP-001,101.39,6.68,99.47,1327.0,1
2025-09-24 17:58:08.133295,CNC-001,83.53,4.74,89.08,1327.0,0
2025-09-24 17:58:08.133295,CNC-002,103.91,6.56,98.04,1327.0,1
2025-09-24 17:58:08.133295,CONV-001,87.47,5.68,90.65,1327.0,0
2025-09-24 18:28:08.133295,CNC-002,101.36,6.49,98.11,1327.5,1
2025-09-24 18:28:08.133295,PUMP-001,99.78,7.31,106.41,1327.5,1
2025-09-24 18:28:08.133295,CNC-001,83.93,5.35,92.5,1327.5,0
2025-09-24 18:28:08.133295,CONV-001,85.82,5.46,95.73,1327.5,0
2025-09-24 18:58:08.133295,CNC-001,80.54,4.73,91.08,1328.0,0
2025-09-24 18:58:08.133295,CONV-001,86.88,5.34,97.0,1328.0,0
2025-09-24 18:58:08.133295,CNC-002,100.88,6.52,101.21,1328.0,1
2025-09-24 18:58:08.133295,PUMP-001,99.25,6.69,107.19,1328.0,1
2025-09-24 19:28:08.133295,CNC-002,100.0,6.02,97.78,1328.5,1
2025-09-24 19:28:08.133295,CNC-001,78.66,4.2,91.29,1328.5,0
2025-09-24 19:28:08.133295,PUMP-001,93.02,6.76,100.42,1328.5,1
2025-09-24 19:28:08.133295,CONV-001,80.17,4.67,91.26,1328.5,0
2025-09-24 19:58:08.133295,PUMP-001,93.15,5.96,107.23,1329.0,1
2025-09-24 19:58:08.133295,CNC-002,98.69,6.53,97.31,1329.0,1
2025-09-24 19:58:08.133295,CONV-001,86.03,4.45,91.92,1329.0,0
2025-09-24 19:58:08.133295,CNC-001,78.35,4.0,86.63,1329.0,0
2025-09-24 20:28:08.133295,CNC-002,99.06,6.7,98.82,1329.5,1
